x,g_0_2,g_gc,g_0_5
-1.9943286071726436,0.6174975182401474,0.40786154636174987,0.4971802948546291
-1.9891993327773143,0.6152220931212627,0.4071906367218968,0.4946573653231716
-1.984070058381985,0.6129351608044136,0.40650873527440523,0.4921598975452237
-1.9789407839866553,0.610636754542961,0.40581578361920745,0.48968749208641005
-1.973811509591326,0.6083269079225166,0.4051117241555081,0.4872397515889202
-1.9686822351959967,0.6060056548609407,0.4043965000817781,0.4848162807715033
-1.963552960800667,0.6036730296083448,0.40367005539575973,0.482416686429473
-1.9584236864053377,0.6013290667470902,0.40293233489446434,0.4800405774347052
-1.9532944120100084,0.5989738011917876,0.4021832841741714,0.47768756473563667
-1.9481651376146787,0.5966072681892982,0.4014228496304304,0.47535726135726786
-1.9430358632193494,0.5942295033187329,0.4006509784580594,0.4730492824011612
-1.9379065888240201,0.591840542491453,0.3998676186511466,0.47076324504544176
-1.9327773144286904,0.5894404219510696,0.3990727190030491,0.468498768544797
-1.927648040033361,0.5870291782734433,0.39826622910639287,0.46625547423047653
-1.9225187656380318,0.5846068483666853,0.39744809935307357,0.4640329855102925
-1.917389491242702,0.5821734694711567,0.3966182809342561,0.46183092786861923
-1.9122602168473728,0.5797290791594677,0.39577672584037393,0.4596489288663934
-1.907130942452043,0.57727371533648,0.3949233868611307,0.457486618141115
-1.9020016680567138,0.5748074162393042,0.39405821758549886,0.4553436274068452
-1.8968723936613845,0.5723302204373019,0.39318117240172024,0.4532195904542089
-1.8917431192660548,0.5698421668320827,0.3922922064973048,0.4511141431503911
-1.8866138448707255,0.5673432946575083,0.3913912758590343,0.44902692343914263
-1.8814845704753962,0.5648336434796896,0.39047833727295644,0.44695757134077296
-1.8763552960800665,0.5623132531969868,0.38955334832439115,0.44490572895215674
-1.8712260216847372,0.5597821640400114,0.3886162673979259,0.4428710404467302
-1.8660967472894079,0.5572404165716237,0.3876670536774177,0.44085315207449116
-1.8609674728940782,0.5546880516869345,0.38670566714599286,0.4388517121620008
-1.8558381984987489,0.5521251106133052,0.38573206858604736,0.4368663711123828
-1.8507089241034196,0.5495516349103456,0.38474621957924593,0.4348967814053224
-1.8455796497080899,0.5469676664699172,0.38374808250652237,0.43294259759706777
-1.8404503753127606,0.5443732475161305,0.38273762054808036,0.43100347632042957
-1.8353211009174313,0.5417684206053458,0.38171479768339234,0.42907907628478026
-1.8301918265221016,0.5391532286261739,0.3806795786911994,0.4271690582760548
-1.8250625521267723,0.5365277147994763,0.3796319291495138,0.4252730851567521
-1.819933277731443,0.5338919226783627,0.37857181543561547,0.42339082186593147
-1.8148040033361132,0.531245896148194,0.37749920472605347,0.42152193541921523
-1.809674728940784,0.5285896794265807,0.37641406499664687,0.41966609490878826
-1.8045454545454547,0.5259233170633837,0.37531636502248344,0.41782297150339787
-1.799416180150125,0.5232468539407132,0.37420607437792086,0.4159922384483541
-1.7942869057547957,0.5205603352729302,0.3730831634365849,0.4141735710655283
-1.789157631359466,0.517863806606645,0.3719476033713722,0.41236664675335577
-1.7840283569641366,0.5151573138207179,0.37079936615444686,0.4105711449868321
-1.7788990825688074,0.51244090312626,0.3696384245572437,0.40878674731751774
-1.7737698081734776,0.5097146210666311,0.36846475215046576,0.40701313737353395
-1.7686405337781483,0.5069785145174424,0.36727832330408583,0.40525000085956453
-1.763511259382819,0.5042326306865537,0.3660791131873459,0.40349702555685596
-1.7583819849874893,0.5014770171140758,0.3648670977687568,0.401753901323217
-1.75325271059216,0.4987117216723693,0.3636422538160998,0.40002032009301947
-1.7481234361968307,0.4959367925660442,0.36240455889642326,0.398295975877196
-1.742994161801501,0.49315227833196107,0.3611539913760471,0.39658056476324344
-1.7378648874061717,0.49035822783923066,0.35989053042055913,0.39487378491521996
-1.7327356130108424,0.48755469028921267,0.3586141559948165,0.39317533657374626
-1.7276063386155127,0.48474171521551757,0.35732484886294547,0.39148492205600505
-1.7224770642201834,0.4819193524840064,0.356022590588343,0.3898022457557433
-1.7173477898248541,0.4790876522927889,0.35470736353367327,0.388127014143268
-1.7122185154295244,0.4762466651722248,0.35337915086087035,0.3864589357654491
-1.7070892410341951,0.4733964419849259,0.3520379365311387,0.38479772124572076
-1.7019599666388658,0.47053703392575125,0.3506837053049505,0.3831430832840772
-1.696830692243536,0.4676684925218111,0.3493164427420476,0.3814947366570758
-1.6917014178482068,0.4647908696324663,0.3479361352014419,0.37985239821783723
-1.6865721434528775,0.4619042174493269,0.3465427698414134,0.37821578689604385
-1.6814428690575478,0.4590085884962528,0.34513633461951215,0.3765846236979401
-1.6763135946622185,0.45610403562935453,0.3437168182925568,0.3749586317063329
-1.6711843202668888,0.4531906120369918,0.3422842104166357,0.3733375360805926
-1.6660550458715595,0.45026837123977537,0.3408385013471063,0.3717210640566504
-1.6609257714762302,0.44733736709056526,0.33937968223859594,0.37010894494700164
-1.6557964970809005,0.44439765377447077,0.3379077450449993,0.3685009101407015
-1.6506672226855712,0.441449285808853,0.33642268251948243,0.3668966931033707
-1.645537948290242,0.4384923180433218,0.3349244882144796,0.3652960293771904
-1.6404086738949122,0.4355268056597367,0.3334131564816943,0.36369865658090383
-1.635279399499583,0.4325528041722084,0.33188868247209957,0.36210431440981805
-1.6301501251042536,0.42957036942709703,0.33035106213593785,0.36051274463580196
-1.6250208507089239,0.42657955760301175,0.32880029222271995,0.35892369110728606
-1.6198915763135946,0.4235804252108134,0.3272363702812269,0.3573368997492643
-1.6147623019182653,0.4205730290936118,0.32565929465950827,0.3557521185632926
-1.6096330275229356,0.41755742642676613,0.3240690645048828,0.35416909762748894
-1.6045037531276063,0.4145336747178874,0.32246567976393936,0.3525875890965341
-1.599374478732277,0.4115018318068353,0.32084914118253605,0.35100734720167215
-1.5942452043369473,0.40846195586571915,0.3192194503057984,0.34942812825070735
-1.589115929941618,0.40541410539889966,0.3175766094781235,0.3478496906280085
-1.5839866555462887,0.40235833924298614,0.315920621843176,0.3462717947945052
-1.578857381150959,0.3992947165668385,0.3142514913438905,0.34469420328769074
-1.5737281067556297,0.3962232968715671,0.3125692227224714,0.3431166807216204
-1.5685988323603004,0.39314413999053155,0.3108738215203913,0.3415389937869112
-1.5634695579649707,0.3900573060893409,0.3091652940783918,0.3399609112507428
-1.5583402835696414,0.3869628556658562,0.3074436475364856,0.33838220395685836
-1.5532110091743117,0.3838608495501863,0.30570888983395245,0.336802644825562
-1.5480817347789824,0.3807513489046915,0.30396102970934247,0.3352220088537208
-1.542952460383653,0.37763441522398167,0.3022000767004757,0.33364007311476496
-1.5378231859883233,0.37451011033491577,0.3004260411444393,0.33205661675868514
-1.532693911592994,0.3713784963966043,0.298638934177592,0.33047142101203686
-1.5275646371976648,0.36823963590040676,0.2968387677355602,0.3288842691779361
-1.522435362802335,0.3650935916699324,0.2950255545532402,0.32729494663606196
-1.5173060884070058,0.3619404268610414,0.2931993081647972,0.3257032408426561
-1.5121768140116765,0.3587802049618435,0.29136004290366624,0.3241089413305227
-1.5070475396163467,0.35561298979269773,0.28950777390255056,0.3225118397090274
-1.5019182652210175,0.35243884550621446,0.287642517093424,0.3209117296640993
-1.4967889908256882,0.34925783658725273,0.28576428920752867,0.3193084069582294
-1.4916597164303584,0.3460700278529223,0.28387310777537594,0.3177016694304712
-1.4865304420350292,0.34287548445258303,0.28196899112674695,0.31609131699644044
-1.4814011676396999,0.33967427186784427,0.28005195839069147,0.3144771516483156
-1.4762718932443701,0.3364664559125651,0.27812202949552883,0.3128589774548368
-1.4711426188490409,0.3332521027328556,0.27617922516884774,0.31123660056130775
-1.4660133444537116,0.3300312788070754,0.2742235669375062,0.30960982918959357
-1.4608840700583818,0.3268040509458334,0.27225507712763086,0.30797847363812225
-1.4557547956630525,0.32357048629198953,0.27027377886461795,0.30634234628188384
-1.4506255212677233,0.3203306523206534,0.26827969607313357,0.3047012615724314
-1.4454962468723935,0.31708461683918365,0.26627285347711166,0.3030550360378792
-1.4403669724770642,0.31383244798719084,0.26425327659975706,0.30140348828290575
-1.4352376980817345,0.31057421423653336,0.2622209917635422,0.29974643898874986
